simp_word,trad_word,freq,pinyin
石断紫钱斜,石斷紫錢斜,1,shi duan zi qian xie
奋身勇所闻,奮身勇所聞,1,fen shen yong suo wen
银蹄白踏烟,銀蹄白踏煙,1,yin ti bai ta yan
惟恐琼楼玉宇,惟恐瓊樓玉宇,1,wei kong qiong lou yu yu
君歌声酸辞且苦,君歌聲酸辭且苦,1,jun ge sheng suan ci qie ku
春深买为花,春深買爲花,1,chun shen mai wei hua
双眸剪秋水,雙眸剪秋水,1,shuang mou jian qiu shui
欲留嗟赵弱,欲留嗟趙弱,1,yu liu jie zhao ruo
捐余玦兮江中,捐餘玦兮江中,1,juan yu jue xi jiang zhong
时见疏星渡河汉,時見疏星渡河漢,1,shi jian shu xing du he han
夫子之不可及也,夫子之不可及也,1,fu zi zhi bu ke ji ye
今夜鄜州月,今夜鄜州月,1,jin ye fu zhou yue
路贯庐江兮,路貫廬江兮,1,lu guan lu jiang xi
色与春庭暮,色與春庭暮,1,se yu chun ting mu
不可以言传也,不可以言傳也,1,bu ke yi yan chuan ye
此辞听者堪愁绝,此辭聽者堪愁絕,1,ci ci ting zhe kan chou jue
正是人间佳节,正是人間佳節,1,zheng shi ren jian jia jie
袖中忽见三行字,袖中忽見三行字,1,xiu zhong hu jian san xing zi
泉响风摇苍玉佩,泉響風搖蒼玉佩,1,quan xiang feng yao cang yu pei
辋川闲居赠裴秀才迪,輞川閒居贈裴秀才迪,1,wang chuan xian ju zeng pei xiu cai di
万里夕阳垂地,萬里夕陽垂地,1,wan li xi yang chui di
荒烟依旧平楚,荒煙依舊平楚,1,huang yan yi jiu ping chu
构厦岂云缺,構廈豈雲缺,1,gou sha qi yun que
不见吾狂耳,不見吾狂耳,1,bu jian wu kuang er
是故骈于足者,是故駢於足者,1,shi gu pian yu zu zhe
欲花而未萼,欲花而未萼,1,yu hua er wei e
飘飘青琐郎,飄飄青瑣郎,1,piao piao qing suo lang
秀句满江国,秀句滿江國,1,xiu ju man jiang guo
合百草兮实庭,合百草兮實庭,1,he bai cao xi shi ting
有如东风射马耳,有如東風射馬耳,1,you ru dong feng she ma er
三五夜中新月色,三五夜中新月色,1,san wu ye zhong xin yue se
且尽手中杯,且盡手中杯,1,qie jin shou zhong bei
青春已过乱离中,青春已過亂離中,1,qing chun yi guo luan li zhong
恨无人似花依旧,恨無人似花依舊,1,hen wu ren shi hua yi jiu
愁抵瞿唐关上草,愁抵瞿唐關上草,1,chou di qu tang guan shang cao
岳阳壮观天下传,岳陽壯觀天下傳,1,yue yang zhuang guan tian xia chuan
项伯亦拔剑起舞,項伯亦拔劍起舞,1,xiang bo yi ba jian qi wu
家家养乌鬼,家家養烏鬼,1,jia jia yang wu gui
不会得青青如此,不會得青青如此,1,bu hui de qing qing ru ci
西上令人老,西上令人老,1,xi shang ling ren lao
蛟何为兮水裔,蛟何爲兮水裔,1,jiao he wei xi shui yi
才始送春归,纔始送春歸,1,cai shi song chun gui
豪华尽出成功后,豪華盡出成功後,1,hao hua jin chu cheng gong hou
夕阳箫鼓几船归,夕陽簫鼓幾船歸,1,xi yang xiao gu ji chuan gui
万古青蒙蒙,萬古青濛濛,1,wan gu qing meng meng
不觉春已深,不覺春已深,1,bu jue chun yi shen
岁岁长相见,歲歲長相見,1,sui sui zhang xiang jian
漫钓槎头缩颈鳊,漫釣槎頭縮頸鯿,1,man diao cha tou suo jing bian
日夕凉风至,日夕涼風至,1,ri xi liang feng zhi
闻道寻源使,聞道尋源使,1,wen dao xun yuan shi
高高秋月照长城,高高秋月照長城,1,gao gao qiu yue zhao chang cheng
岂知千仞坠,豈知千仞墜,1,qi zhi qian ren zhui
不如闻早还却愿,不如聞早還卻願,1,bu ru wen zao hai que yuan
未觉杭颍谁雌雄,未覺杭潁誰雌雄,1,wei jue hang ying shui ci xiong
沽酒与何人,沽酒與何人,1,gu jiu yu he ren
移船先主庙,移船先主廟,1,yi chuan xian zhu miao
客从长安来,客從長安來,1,ke cong chang an lai
颇有余衣食,頗有餘衣食,1,po you yu yi shi
夫子华阴居,夫子華陰居,1,fu zi hua yin ju
最爱临风笛,最愛臨風笛,1,zui ai lin feng di
能够把我看见,能夠把我看見,1,neng gou ba wo kan jian
长桥不肯蹑,長橋不肯躡,1,zhang qiao bu ken nie
佯羞不出来,佯羞不出來,1,yang xiu bu chu lai
细观手面分转侧,細觀手面分轉側,1,xi guan shou mian fen zhuan ce
哀哀叫其间,哀哀叫其間,1,ai ai jiao qi jian
山带乌蛮阔,山帶烏蠻闊,1,shan dai wu man kuo
须得垂杨相发挥,須得垂楊相發揮,1,xu de chui yang xiang fa hui
而蔺相如徒以口舌为劳,而藺相如徒以口舌爲勞,1,er lin xiang ru tu yi kou she wei lao
只鸡斗酒定膰吾,只雞斗酒定膰吾,1,zhi ji dou jiu ding fan wu
越女天下白,越女天下白,1,yue nv tian xia bai
孤嶂秦碑在,孤嶂秦碑在,1,gu zhang qin bei zai
鉴湖五月凉,鑑湖五月涼,1,jian hu wu yue liang
广广乎其无不容也,廣廣乎其無不容也,1,guang guang hu qi wu bu rong ye
不及在家贫,不及在家貧,1,bu ji zai jia pin
登锦城散花楼,登錦城散花樓,1,deng jin cheng san hua lou
主人劝我洗足眠,主人勸我洗足眠,1,zhu ren quan wo xi zu mian
其可谓至德也已矣,其可謂至德也已矣,1,qi ke wei zhi de ye yi yi
自嗟贫家女,自嗟貧家女,1,zi jie pin jia nv
誓不举家走,誓不舉家走,1,shi bu ju jia zou
千壶百瓮花门口,千壺百甕花門口,1,qian hu bai weng hua men kou
那知鸡与豚,那知雞與豚,1,na zhi ji yu tun
远放燕支山下,遠放燕支山下,1,yuan fang yan zhi shan xia
吾不如老圃,吾不如老圃,1,wu bu ru lao pu
游人去而禽鸟乐也,遊人去而禽鳥樂也,1,you ren qu er qin niao le ye
天下伤心处,天下傷心處,1,tian xia shang xin chu
起舞徘徊风露下,起舞徘徊風露下,1,qi wu pai huai feng lu xia
偏伤周顗情,偏傷周顗情,1,pian shang zhou yi qing
相见常日稀,相見常日稀,1,xiang jian chang ri xi
镇之以无名之朴,鎮之以無名之樸,1,zhen zhi yi wu ming zhi pu
湖上微风入槛凉,湖上微風入檻涼,1,hu shang wei feng ru kan liang
清风吹空月舒波,清風吹空月舒波,1,qing feng chui kong yue shu bo
存者无消息,存者無消息,1,cun zhe wu xiao xi
无奈朝来寒雨晚来风,無奈朝來寒雨晚來風,1,wu nai chao lai han yu wan lai feng
万事随转烛,萬事隨轉燭,1,wan shi sui zhuan zhu
于此学飞术,於此學飛術,1,yu ci xue fei shu
公生扬马后,公生揚馬後,1,gong sheng yang ma hou
词客有灵应识我,詞客有靈應識我,1,ci ke you ling ying shi wo
夫自细视大者不尽,夫自細視大者不盡,1,fu zi xi shi da zhe bu jin
吾生后汝期,吾生後汝期,1,wu sheng hou ru qi
人不间于其父母昆弟之言,人不間於其父母昆弟之言,1,ren bu jian yu qi fu mu kun di zhi yan
瘦男独伶俜,瘦男獨伶俜,1,shou nan du ling ping
况是清秋仙府间,況是清秋仙府間,1,kuang shi qing qiu xian fu jian
长吁望青云,長吁望青雲,1,zhang xu wang qing yun
派出昆仑五色流,派出崑崙五色流,1,pai chu kun lun wu se liu
经事还谙事,經事還諳事,1,jing shi hai an shi
庭轩寂寞近清明,庭軒寂寞近清明,1,ting xuan ji mo jin qing ming
梨花雪压枝,梨花雪壓枝,1,li hua xue ya zhi
二男新战死,二男新戰死,1,er nan xin zhan si
白鹭下秋水,白鷺下秋水,1,bai lu xia qiu shui
燕子双飞来又去,燕子雙飛來又去,1,yan zi shuang fei lai you qu
美人在时花满堂,美人在時花滿堂,1,mei ren zai shi hua man tang
卷絮风头寒欲尽,卷絮風頭寒欲盡,1,juan xu feng tou han yu jin
别后相思最多处,別後相思最多處,1,bie hou xiang si zui duo chu
辞山不忍听,辭山不忍聽,1,ci shan bu ren ting
人在行云里,人在行雲裏,1,ren zai hang yun li
十室八九贫,十室八九貧,1,shi shi ba jiu pin
招魂楚些何嗟及,招魂楚些何嗟及,1,zhao hun chu xie he jie ji
臣死且不避,臣死且不避,1,chen si qie bu bi
豆荚圆且小,豆莢圓且小,1,dou jia yuan qie xiao
云生朱络暗,雲生朱絡暗,1,yun sheng zhu luo an
西夷之人也,西夷之人也,1,xi yi zhi ren ye
愿年年岁岁,願年年歲歲,1,yuan nian nian sui sui
山花开欲然,山花開欲然,1,shan hua kai yu ran
今日得宽馀,今日得寬餘,1,jin ri de kuan yu
床下见鱼游,牀下見魚遊,1,chuang xia jian yu you
仙界一日内,仙界一日內,1,xian jie yi ri nei
天明登前途,天明登前途,1,tian ming deng qian tu
强笑欲风天,強笑欲風天,1,qiang xiao yu feng tian
金羁立马怯晨兴,金羈立馬怯晨興,1,jin ji li ma qie chen xing
背灯和月就花阴,背燈和月就花陰,1,bei deng he yue jiu hua yin
更无消息到如今,更無消息到如今,1,geng wu xiao xi dao ru jin
菰米新炊滑上匙,菰米新炊滑上匙,1,gu mi xin chui hua shang shi
荆棘上参天,荊棘上參天,1,jing ji shang can tian
走马川行奉送出师西征,走馬川行奉送出師西征,1,zou ma chuan xing feng song chu shi xi zheng
水清波潋滟,水清波瀲灩,1,shui qing bo lian yan
美人懒态燕脂愁,美人懶態燕脂愁,1,mei ren lan tai yan zhi chou
吾令人望其气,吾令人望其氣,1,wu ling ren wang qi qi
而我独迷见,而我獨迷見,1,er wo du mi jian
烝之复湘之,烝之復湘之,1,zheng zhi fu xiang zhi
纤纤素手如霜雪,纖纖素手如霜雪,1,xian xian su shou ru shuang xue
江天水一泓,江天水一泓,1,jiang tian shui yi hong
乘月至一溪桥上,乘月至一溪橋上,1,cheng yue zhi yi xi qiao shang
愁肠待酒舒,愁腸待酒舒,1,chou chang dai jiu shu
后死者不得与于斯文也,後死者不得與於斯文也,1,hou si zhe bu de yu yu si wen ye
欲说还休梦已阑,欲說還休夢已闌,1,yu shuo hai xiu meng yi lan
终朝风不休,終朝風不休,1,zhong chao feng bu xiu
东阁官梅动诗兴,東閣官梅動詩興,1,dong ge guan mei dong shi xing
宿雨洗天津,宿雨洗天津,1,su yu xi tian jin
往取凉州牧,往取涼州牧,1,wang qu liang zhou mu
遂令天下父母心,遂令天下父母心,1,sui ling tian xia fu mu xin
山上长松山下水,山上長松山下水,1,shan shang zhang song shan xia shui
霁光浮瓦碧参差,霽光浮瓦碧參差,1,ji guang fu wa bi cen ci
君子信而后劳其民,君子信而後勞其民,1,jun zi xin er hou lao qi min
及时相遣归,及時相遣歸,1,ji shi xiang qian gui
其有不合者,其有不合者,1,qi you bu he zhe
千万人家无一茎,千萬人家無一莖,1,qian wan ren jia wu yi jing
楼静月侵门,樓靜月侵門,1,lou jing yue qin men
屧粉秋蛩扫,屧粉秋蛩掃,1,xie fen qiu qiong sao
所欲有甚于生者,所欲有甚於生者,1,suo yu you shen yu sheng zhe
南取百越之地,南取百越之地,1,nan qu bai yue zhi di
道之将行也与,道之將行也與,1,dao zhi jiang xing ye yu
旅雁上云归紫塞,旅雁上雲歸紫塞,1,lv yan shang yun gui zi sai
教坊犹奏离别歌,教坊猶奏離別歌,1,jiao fang you zou li bie ge
嫁娶不须啼,嫁娶不須啼,1,jia qu bu xu ti
图南未可料,圖南未可料,1,tu nan wei ke liao
陌上蒙蒙残絮飞,陌上濛濛殘絮飛,1,mo shang meng meng can xu fei
独步诗名在,獨步詩名在,1,du bu shi ming zai
桃源忆故人,桃源憶故人,1,tao yuan yi gu ren
陈王昔时宴平乐,陳王昔時宴平樂,1,chen wang xi shi yan ping le
石鱼湖上醉歌并序,石魚湖上醉歌並序,1,shi yu hu shang zui ge bing xu
自其同者视之,自其同者視之,1,zi qi tong zhe shi zhi
孔丘盗跖俱尘埃,孔丘盜蹠俱塵埃,1,kong qiu dao zhi ju chen ai
荡子行不归,蕩子行不歸,1,dang zi xing bu gui
明月在云间,明月在雲間,1,ming yue zai yun jian
未得与项羽相见,未得與項羽相見,1,wei de yu xiang yu xiang jian
光景驰西流,光景馳西流,1,guang jing chi xi liu
芷葺兮荷屋,芷葺兮荷屋,1,zhi qi xi he wu
绿树重阴盖四邻,綠樹重陰蓋四鄰,1,lv shu zhong yin gai si lin
驾鸿凌紫冥,駕鴻凌紫冥,1,jia hong ling zi ming
不期而会重欢宴,不期而會重歡宴,1,bu qi er hui zhong huan yan
慊慊思归恋故乡,慊慊思歸戀故鄉,1,qian qian si gui lian gu xiang
枉入诗人赋咏来,枉入詩人賦詠來,1,wang ru shi ren fu yong lai
能医病眼花,能醫病眼花,1,neng yi bing yan hua
蹇谁留兮中洲,蹇誰留兮中洲,1,jian shui liu xi zhong zhou
突如流星过,突如流星過,1,tu ru liu xing guo
明年复攻赵,明年復攻趙,1,ming nian fu gong zhao
咫尺应须论万里,咫尺應須論萬里,1,zhi chi ying xu lun wan li
未见有知音,未見有知音,1,wei jian you zhi yin
自名为鸳鸯,自名爲鴛鴦,1,zi ming wei yuan yang
大星光相射,大星光相射,1,da xing guang xiang she
人间望玉钩,人間望玉鉤,1,ren jian wang yu gou
不薄今人爱古人,不薄今人愛古人,1,bu bao jin ren ai gu ren
忍放花如雪,忍放花如雪,1,ren fang hua ru xue
寒初荣橘柚,寒初榮橘柚,1,han chu rong ju you
奋烈自有时,奮烈自有時,1,fen lie zi you shi
吾乃今于是乎见龙,吾乃今於是乎見龍,1,wu nai jin yu shi hu jian long
云绕画屏移,雲繞畫屏移,1,yun rao hua ping yi
窃为大王不取也,竊爲大王不取也,1,qie wei dai wang bu qu ye
心随湖水共悠悠,心隨湖水共悠悠,1,xin sui hu shui gong you you
匆匆春又归去,匆匆春又歸去,1,cong cong chun you gui qu
收租税而平原君家不肯出租,收租稅而平原君家不肯出租,1,shou zu shui er ping yuan jun jia bu ken chu zu
玉佩兮陆离,玉佩兮陸離,1,yu pei xi lu li
歌哭悲欢城市间,歌哭悲歡城市間,1,ge ku bei huan cheng shi jian
清夜坠玄天,清夜墜玄天,1,qing ye zhui xuan tian
水声激激风吹衣,水聲激激風吹衣,1,shui sheng ji ji feng chui yi
近入千家散花竹,近入千家散花竹,1,jin ru qian jia san hua zhu
道州忧黎庶,道州憂黎庶,1,dao zhou you li shu
杀三苗于三危,殺三苗於三危,1,sha san miao yu san wei
又失其故行矣,又失其故行矣,1,you shi qi gu xing yi
无为守穷贱,無爲守窮賤,1,wu wei shou qiong jian
江亭有孤屿,江亭有孤嶼,1,jiang ting you gu yu
凭寄离恨重重,憑寄離恨重重,1,ping ji li hen chong chong
三十年来梦一场,三十年來夢一場,1,san shi nian lai meng yi chang
半是当年识放翁,半是當年識放翁,1,ban shi dang nian shi fang weng
教君恣意怜,教君恣意憐,1,jiao jun zi yi lian
风味可解壮士颜,風味可解壯士顏,1,feng wei ke jie zhuang shi yan
握手珠眶涨,握手珠眶漲,1,wo shou zhu kuang zhang
春岸绿时连梦泽,春岸綠時連夢澤,1,chun an lv shi lian meng ze
人生能几何,人生能幾何,1,ren sheng neng ji he
恍恍与之去,恍恍與之去,1,huang huang yu zhi qu
倾耳无希声,傾耳無希聲,1,qing er wu xi sheng
下此便翛然,下此便翛然,1,xia ci bian xiao ran
我来施食尔垂钩,我來施食爾垂鉤,1,wo lai shi shi er chui gou
横云岭外千重树,橫雲嶺外千重樹,1,heng yun ling wai qian zhong shu
众皆竞进以贪婪兮,衆皆競進以貪婪兮,1,zhong jie jing jin yi tan lan xi
被发之叟狂而痴,被髮之叟狂而癡,1,bei fa zhi sou kuang er chi
观书散遗帙,觀書散遺帙,1,guan shu san yi zhi
寄与饥馋杨大使,寄與飢饞楊大使,1,ji yu ji chan yang da shi
而七首不动,而七首不動,1,er qi shou bu dong
持钱买花树,持錢買花樹,1,chi qian mai hua shu
放言五首并序,放言五首並序,1,fang yan wu shou bing xu
五岭麦秋残,五嶺麥秋殘,1,wu ling mai qiu can
身如西瀼渡头云,身如西瀼渡頭雲,1,shen ru xi rang du tou yun
秦城楼阁烟花里,秦城樓閣煙花裏,1,qin cheng lou ge yan hua li
山樱抱石荫松枝,山櫻抱石蔭松枝,1,shan ying bao shi yin song zhi
万物一马也,萬物一馬也,1,wan wu yi ma ye
宛马至今来,宛馬至今來,1,wan ma zhi jin lai
以作时世贤,以作時世賢,1,yi zuo shi shi xian
其可怪也欤,其可怪也歟,1,qi ke guai ye yu
一生大笑能几回,一生大笑能幾回,1,yi sheng da xiao neng ji hui
谁怜容足地,誰憐容足地,1,shui lian rong zu di
谁人得似张公子,誰人得似張公子,1,shui ren de shi zhang gong zi
蝶栖石竹银交关,蝶棲石竹銀交關,1,die qi shi zhu yin jiao guan
叶下衰桐落寒井,葉下衰桐落寒井,1,ye xia shuai tong luo han jing
计拙是和亲,計拙是和親,1,ji zhuo shi he qin
廉颇居梁久之,廉頗居梁久之,1,lian po ju liang jiu zhi
两别泣不休,兩別泣不休,1,liang bie qi bu xiu
骄阳化为霖,驕陽化爲霖,1,jiao yang hua wei lin
则民兴于仁,則民興於仁,1,ze min xing yu ren
何日请缨提锐旅,何日請纓提銳旅,1,he ri qing ying ti rui lv
幸免非常病,倖免非常病,1,xing mian fei chang bing
唤起一天明月,喚起一天明月,1,huan qi yi tian ming yue
蓬舟吹取三山去,蓬舟吹取三山去,1,peng zhou chui qu san shan qu
一笑失百忧,一笑失百憂,1,yi xiao shi bai you
天高地平千万里,天高地平千萬裏,1,tian gao di ping qian wan li
何事吟余忽惆怅,何事吟餘忽惆悵,1,he shi yin yu hu chou chang
衣如飞鹑马如狗,衣如飛鶉馬如狗,1,yi ru fei chun ma ru gou
天气尚清和,天氣尚清和,1,tian qi shang qing he
小儿名伯禽,小兒名伯禽,1,xiao er ming bo qin
飞飙拂灵帐,飛飆拂靈帳,1,fei biao fu ling zhang
应须饮酒不复道,應須飲酒不復道,1,ying xu yin jiu bu fu dao
画师亦无数,畫師亦無數,1,hua shi yi wu shu
于吾言无所不说,於吾言無所不說,1,yu wu yan wu suo bu shuo
朱樱斗帐掩流苏,朱櫻斗帳掩流蘇,1,zhu ying dou zhang yan liu su
予无乐乎为君,予無樂乎爲君,1,yu wu le hu wei jun
夫子为卫君乎,夫子爲衛君乎,1,fu zi wei wei jun hu
人生忽如寄,人生忽如寄,1,ren sheng hu ru ji
舟行明镜中,舟行明鏡中,1,zhou xing ming jing zhong
夜闻沙岸鸣瓮盎,夜聞沙岸鳴甕盎,1,ye wen sha an ming weng ang
凄凉枕席秋,淒涼枕蓆秋,1,qi liang zhen xi qiu
鸣鸡一声唱,鳴雞一聲唱,1,ming ji yi sheng chang
且共云泉结缘境,且共雲泉結緣境,1,qie gong yun quan jie yuan jing
焉得人人而济之,焉得人人而濟之,1,yan de ren ren er ji zhi
一夜梦中香,一夜夢中香,1,yi ye meng zhong xiang
空将汉月出宫门,空將漢月出宮門,1,kong jiang han yue chu gong men
十生九死到官所,十生九死到官所,1,shi sheng jiu si dao guan suo
灵衣兮被被,靈衣兮被被,1,ling yi xi bei bei
独宿在空堂,獨宿在空堂,1,du su zai kong tang
赠妾双明珠,贈妾雙明珠,1,zeng qie shuang ming zhu
月明见古寺,月明見古寺,1,yue ming jian gu si
北斗阑干南斗斜,北斗闌干南鬥斜,1,bei dou lan gan nan dou xie
高举振六翮,高舉振六翮,1,gao ju zhen liu he
江国逾千里,江國逾千里,1,jiang guo yu qian li
胸中元自有丘壑,胸中元自有丘壑,1,xiong zhong yuan zi you qiu he
或凭几学书,或憑几學書,1,huo ping ji xue shu
浮桂动丹芳,浮桂動丹芳,1,fu gui dong dan fang
蓬而指之曰,蓬而指之曰,1,peng er zhi zhi yue
清风明月苦相思,清風明月苦相思,1,qing feng ming yue ku xiang si
万里方看汗流血,萬里方看汗流血,1,wan li fang kan han liu xie
秋雾连云白,秋霧連雲白,1,qiu wu lian yun bai
怒其臂以当车辙,怒其臂以當車轍,1,nu qi bi yi dang che zhe
五更疏欲断,五更疏欲斷,1,wu geng shu yu duan
如何一别朱仙镇,如何一別朱仙鎮,1,ru he yi bie zhu xian zhen
轻轻柳絮点人衣,輕輕柳絮點人衣,1,qing qing liu xu dian ren yi
若夫日出而林霏开,若夫日出而林霏開,1,ruo fu ri chu er lin fei kai
好与名山作主人,好與名山作主人,1,hao yu ming shan zuo zhu ren
引无数英雄竟折腰,引無數英雄竟折腰,1,yin wu shu ying xiong jing zhe yao
鱼戏水知春,魚戲水知春,1,yu xi shui zhi chun
绿酒初尝人易醉,綠酒初嘗人易醉,1,lv jiu chu chang ren yi zui
夫吹万不同,夫吹萬不同,1,fu chui wan bu tong
天际识归舟,天際識歸舟,1,tian ji shi gui zhou
杳杳钟声晚,杳杳鐘聲晚,1,yao yao zhong sheng wan
林茂鸟知归,林茂鳥知歸,1,lin mao niao zhi gui
帝王天子之德也,帝王天子之德也,1,di wang tian zi zhi de ye
相看恍如昨,相看恍如昨,1,xiang kan huang ru zuo
雨中登岳阳楼望君山,雨中登岳陽樓望君山,1,yu zhong deng yue yang lou wang jun shan
必使仰足以事父母,必使仰足以事父母,1,bi shi yang zu yi shi fu mu
不如因善遇之,不如因善遇之,1,bu ru yin shan yu zhi
花屿读书床,花嶼讀書牀,1,hua yu du shu chuang
罢如江海凝清光,罷如江海凝清光,1,ba ru jiang hai ning qing guang
瓦屋寒堆春后雪,瓦屋寒堆春後雪,1,wa wu han dui chun hou xue
胡人不敢南下而牧马,胡人不敢南下而牧馬,1,hu ren bu gan nan xia er mu ma
皆有圣人之一体,皆有聖人之一體,1,jie you sheng ren zhi yi ti
孰云网恢恢,孰雲網恢恢,1,shu yun wang hui hui
愁云黪淡万里凝,愁雲黲淡萬里凝,1,chou yun can dan wan li ning
见是银河泻,見是銀河瀉,1,jian shi yin he xie
遥看孟津河,遙看孟津河,1,yao kan meng jin he
晋阳已陷休回顾,晉陽已陷休回顧,1,jin yang yi xian xiu hui gu
山城斜路杏花香,山城斜路杏花香,1,shan cheng xie lu xing hua xiang
强乐还无味,強樂還無味,1,qiang le hai wu wei
寄去须凭下水船,寄去須憑下水船,1,ji qu xu ping xia shui chuan
深宅养灵根,深宅養靈根,1,shen zhai yang ling gen
鸡鸭成群晚不收,雞鴨成羣晚不收,1,ji ya cheng qun wan bu shou
不忍便永诀,不忍便永訣,1,bu ren bian yong jue
别时留解赠佳人,別時留解贈佳人,1,bie shi liu jie zeng jia ren
苏晋长斋绣佛前,蘇晉長齋繡佛前,1,su jin chang zhai xiu fo qian
何处无竹柏,何處無竹柏,1,he chu wu zhu bai
凄凄不似向前声,悽悽不似向前聲,1,qi qi bu shi xiang qian sheng
枫香晚花静,楓香晚花靜,1,feng xiang wan hua jing
不眠忧战伐,不眠憂戰伐,1,bu mian you zhan fa
槐花新雨后,槐花新雨後,1,huai hua xin yu hou
年四十而见恶焉,年四十而見惡焉,1,nian si shi er jian e yan
一瓯资舌本,一甌資舌本,1,yi ou zi she ben
化作啼鹃带血归,化作啼鵑帶血歸,1,hua zuo ti juan dai xue gui
信有人间行路难,信有人間行路難,1,xin you ren jian xing lu nan
握兰勤徒结,握蘭勤徒結,1,wo lan qin tu jie
自生民以来,自生民以來,1,zi sheng min yi lai
不得志独行其道,不得志獨行其道,1,bu de zhi du xing qi dao
五溪衣服共云山,五溪衣服共雲山,1,wu xi yi fu gong yun shan
项王未有以应,項王未有以應,1,xiang wang wei you yi ying
二十年前曾去路,二十年前曾去路,1,er shi nian qian ceng qu lu
对影成三客,對影成三客,1,dui ying cheng san ke
地阔峨眉晚,地闊峨眉晚,1,di kuo e mei wan
小鼎煎茶面曲池,小鼎煎茶麪曲池,1,xiao ding jian cha mian qu chi
抚孤松而盘桓,撫孤松而盤桓,1,fu gu song er pan huan
江楼夕望招客,江樓夕望招客,1,jiang lou xi wang zhao ke
人静鼠窥灯,人靜鼠窺燈,1,ren jing shu kui deng
忽然一夜春风来,忽然一夜春風來,1,hu ran yi ye chun feng lai
夕阳穷登攀,夕陽窮登攀,1,xi yang qiong deng pan
总向愁中白,總向愁中白,1,zong xiang chou zhong bai
雪白河豚不药人,雪白河豚不藥人,1,xue bai he tun bu yao ren
朱唇一点桃花殷,朱脣一點桃花殷,1,zhu chun yi dian tao hua yin
西风漫卷孤城,西風漫卷孤城,1,xi feng man juan gu cheng
不离墙下至行时,不離牆下至行時,1,bu li qiang xia zhi xing shi
此养神之道也,此養神之道也,1,ci yang shen zhi dao ye
孤鸾舞镜不作双,孤鸞舞鏡不作雙,1,gu luan wu jing bu zuo shuang
君自此远矣,君自此遠矣,1,jun zi ci yuan yi
惟梁孝王都,惟梁孝王都,1,wei liang xiao wang dou
九龄书大字,九齡書大字,1,jiu ling shu da zi
其乐不可言,其樂不可言,1,qi le bu ke yan
更深月色半人家,更深月色半人家,1,geng shen yue se ban ren jia
白云相逐水相通,白雲相逐水相通,1,bai yun xiang zhu shui xiang tong
嗟尔远道之人,嗟爾遠道之人,1,jie er yuan dao zhi ren
常排伤心事,常排傷心事,1,chang pai shang xin shi
天地入胸臆,天地入胸臆,1,tian di ru xiong yi
心犹豫而狐疑,心猶豫而狐疑,1,xin you yu er hu yi
整整复斜斜,整整復斜斜,1,zheng zheng fu xie xie
彼恶敢当我哉,彼惡敢當我哉,1,bi e gan dang wo zai
信马悠悠野兴长,信馬悠悠野興長,1,xin ma you you ye xing zhang
天上有行云,天上有行雲,1,tian shang you xing yun
樊迟从游于舞雩之下,樊遲從遊於舞雩之下,1,fan chi cong you yu wu yu zhi xia
杨柳阴阴细雨晴,楊柳陰陰細雨晴,1,yang liu yin yin xi yu qing
天下莫能臣,天下莫能臣,1,tian xia mo neng chen
传闻至此回,傳聞至此回,1,chuan wen zhi ci hui
君莫向秋浦,君莫向秋浦,1,jun mo xiang qiu pu
事会之适也,事會之適也,1,shi hui zhi shi ye
东家蝴蝶西家飞,東家蝴蝶西家飛,1,dong jia hu die xi jia fei
一片春岚映半环,一片春嵐映半環,1,yi pian chun lan ying ban huan
雨后却斜阳,雨後卻斜陽,1,yu hou que xie yang
此身飘泊苦西东,此身飄泊苦西東,1,ci shen piao bo ku xi dong
其诸异乎人之求之与,其諸異乎人之求之與,1,qi zhu yi hu ren zhi qiu zhi yu
数骑渔阳探使回,數騎漁陽探使回,1,shu qi yu yang tan shi hui
忽如江浦上,忽如江浦上,1,hu ru jiang pu shang
夕弭节兮北渚,夕弭節兮北渚,1,xi mi jie xi bei zhu
下终南山过斛斯山人宿置酒,下終南山過斛斯山人宿置酒,1,xia zhong nan shan guo hu si shan ren su zhi jiu
桑条无叶土生烟,桑條無葉土生煙,1,sang tiao wu ye tu sheng yan
君无势则去,君無勢則去,1,jun wu shi ze qu
杳杳天低鹘没处,杳杳天低鶻沒處,1,yao yao tian di gu mei chu
众星何历历,衆星何歷歷,1,zhong xing he li li
关市讥而不征,關市譏而不徵,1,guan shi ji er bu zheng
欲知岁晚在何许,欲知歲晚在何許,1,yu zhi sui wan zai he xu
贤哲不苟合,賢哲不苟合,1,xian zhe bu gou he
晶晶掷岩端,晶晶擲巖端,1,jing jing zhi yan duan
胡儿能唱琵琶篇,胡兒能唱琵琶篇,1,hu er neng chang pi pa pian
差科死则已,差科死則已,1,cha ke si ze yi
弃妾已去难重回,棄妾已去難重回,1,qi qie yi qu nan zhong hui
则群聚而笑之,則羣聚而笑之,1,ze qun ju er xiao zhi
起来慵自梳头,起來慵自梳頭,1,qi lai yong zi shu tou
举言谓新妇,舉言謂新婦,1,ju yan wei xin fu
不觉潸然泪眼低,不覺潸然淚眼低,1,bu jue shan ran lei yan di
羔羊口在缘何事,羔羊口在緣何事,1,gao yang kou zai yuan he shi
沧海先迎日,滄海先迎日,1,cang hai xian ying ri
人生有情泪沾臆,人生有情淚沾臆,1,ren sheng you qing lei zhan yi
